timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1600074184465,0,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:80 failed to respond,JMeter Users 1-226,text,false,,2087,0,1000,1000,http://www.firstbench.app/#courses-section,0,0,0
1600074181560,2910,Landing page,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-10,text,false,,3810,123,1000,1000,https://www.firstbench.app/,737,0,445
1600074181560,741,Landing page-0,301,Moved Permanently,JMeter Users 1-10,text,true,,428,123,1000,1000,http://www.firstbench.app/,737,0,445
1600074182303,2167,Landing page-1,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-10,text,false,,3382,0,1000,1000,https://www.firstbench.app/,0,0,2167
1600074181609,2861,Landing page,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-177,text,false,,3810,123,1000,1000,https://www.firstbench.app/,806,0,460
1600074181609,806,Landing page-0,301,Moved Permanently,JMeter Users 1-177,text,true,,428,123,1000,1000,http://www.firstbench.app/,806,0,460
1600074182415,2055,Landing page-1,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-177,text,false,,3382,0,1000,1000,https://www.firstbench.app/,0,0,2055
1600074184470,1,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:80 failed to respond,JMeter Users 1-10,text,false,,2087,0,1000,1000,http://www.firstbench.app/#courses-section,0,0,0
1600074184470,1,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:80 failed to respond,JMeter Users 1-177,text,false,,2087,0,1000,1000,http://www.firstbench.app/#courses-section,0,0,0
1600074181564,2910,Landing page,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-128,text,false,,3810,123,1000,1000,https://www.firstbench.app/,989,0,604
1600074181564,989,Landing page-0,301,Moved Permanently,JMeter Users 1-128,text,true,,428,123,1000,1000,http://www.firstbench.app/,989,0,604
1600074182554,1920,Landing page-1,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-128,text,false,,3382,0,1000,1000,https://www.firstbench.app/,0,0,1920
1600074184475,0,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:80 failed to respond,JMeter Users 1-128,text,false,,2087,0,1000,1000,http://www.firstbench.app/#courses-section,0,0,0
1600074181651,2827,Landing page,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-237,text,false,,3810,123,1000,1000,https://www.firstbench.app/,832,0,449
1600074181651,832,Landing page-0,301,Moved Permanently,JMeter Users 1-237,text,true,,428,123,1000,1000,http://www.firstbench.app/,832,0,449
1600074182484,1994,Landing page-1,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-237,text,false,,3382,0,1000,1000,https://www.firstbench.app/,0,0,1994
1600074184479,0,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:80 failed to respond,JMeter Users 1-237,text,false,,2087,0,1000,1000,http://www.firstbench.app/#courses-section,0,0,0
1600074181559,2928,Landing page,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-103,text,false,,3810,123,1000,1000,https://www.firstbench.app/,815,0,483
1600074181559,815,Landing page-0,301,Moved Permanently,JMeter Users 1-103,text,true,,428,123,1000,1000,http://www.firstbench.app/,815,0,483
1600074182375,2112,Landing page-1,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-103,text,false,,3382,0,1000,1000,https://www.firstbench.app/,0,0,2112
1600074181583,2904,Landing page,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-139,text,false,,3810,123,1000,1000,https://www.firstbench.app/,908,0,528
1600074181583,908,Landing page-0,301,Moved Permanently,JMeter Users 1-139,text,true,,428,123,1000,1000,http://www.firstbench.app/,908,0,528
1600074182492,1995,Landing page-1,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-139,text,false,,3382,0,1000,1000,https://www.firstbench.app/,0,0,1994
1600074184505,0,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:80 failed to respond,JMeter Users 1-103,text,false,,2087,0,1000,1000,http://www.firstbench.app/#courses-section,0,0,0
1600074184506,0,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:80 failed to respond,JMeter Users 1-139,text,false,,2087,0,1000,1000,http://www.firstbench.app/#courses-section,0,0,0
1600074181577,2936,Landing page,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-132,text,false,,3810,123,1000,1000,https://www.firstbench.app/,843,0,496
1600074181577,843,Landing page-0,301,Moved Permanently,JMeter Users 1-132,text,true,,428,123,1000,1000,http://www.firstbench.app/,843,0,496
1600074182421,2092,Landing page-1,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-132,text,false,,3382,0,1000,1000,https://www.firstbench.app/,0,0,2092
1600074184530,0,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:80 failed to respond,JMeter Users 1-130,text,false,,2087,0,1000,1000,http://www.firstbench.app/#courses-section,0,0,0
1600074181634,2913,Landing page,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-215,text,false,,3810,123,1000,1000,https://www.firstbench.app/,710,0,397
1600074181634,710,Landing page-0,301,Moved Permanently,JMeter Users 1-215,text,true,,428,123,1000,1000,http://www.firstbench.app/,710,0,397
1600074182345,2202,Landing page-1,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-215,text,false,,3382,0,1000,1000,https://www.firstbench.app/,0,0,2202
1600074181596,2952,Landing page,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-155,text,false,,3810,123,1000,1000,https://www.firstbench.app/,715,0,416
1600074181596,715,Landing page-0,301,Moved Permanently,JMeter Users 1-155,text,true,,428,123,1000,1000,http://www.firstbench.app/,715,0,416
1600074182314,2234,Landing page-1,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-155,text,false,,3382,0,1000,1000,https://www.firstbench.app/,0,0,2234
1600074184549,1,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:80 failed to respond,JMeter Users 1-215,text,false,,2087,0,1000,1000,http://www.firstbench.app/#courses-section,0,0,0
1600074184550,0,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:80 failed to respond,JMeter Users 1-155,text,false,,2087,0,1000,1000,http://www.firstbench.app/#courses-section,0,0,0
1600074181558,2995,Landing page,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-74,text,false,,3810,123,1000,1000,https://www.firstbench.app/,928,0,548
1600074181558,928,Landing page-0,301,Moved Permanently,JMeter Users 1-74,text,true,,428,123,1000,1000,http://www.firstbench.app/,928,0,548
1600074182486,2067,Landing page-1,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-74,text,false,,3382,0,1000,1000,https://www.firstbench.app/,0,0,2067
1600074181557,2997,Landing page,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-66,text,false,,3810,123,1000,1000,https://www.firstbench.app/,939,0,527
1600074181557,939,Landing page-0,301,Moved Permanently,JMeter Users 1-66,text,true,,428,123,1000,1000,http://www.firstbench.app/,939,0,527
1600074182496,2058,Landing page-1,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-66,text,false,,3382,0,1000,1000,https://www.firstbench.app/,0,0,2058
1600074184554,0,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:80 failed to respond,JMeter Users 1-74,text,false,,2087,0,1000,1000,http://www.firstbench.app/#courses-section,0,0,0
1600074184554,1,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:80 failed to respond,JMeter Users 1-66,text,false,,2087,0,1000,1000,http://www.firstbench.app/#courses-section,0,0,0
1600074184530,0,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:80 failed to respond,JMeter Users 1-132,text,false,,2087,0,1000,1000,http://www.firstbench.app/#courses-section,0,0,0
1600074181652,2906,Landing page,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-240,text,false,,3810,123,1000,1000,https://www.firstbench.app/,843,0,458
1600074181652,843,Landing page-0,301,Moved Permanently,JMeter Users 1-240,text,true,,428,123,1000,1000,http://www.firstbench.app/,843,0,458
1600074182496,2062,Landing page-1,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-240,text,false,,3382,0,1000,1000,https://www.firstbench.app/,0,0,2062
1600074181703,2855,Landing page,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-266,text,false,,3810,123,1000,1000,https://www.firstbench.app/,790,0,409
1600074181703,790,Landing page-0,301,Moved Permanently,JMeter Users 1-266,text,true,,428,123,1000,1000,http://www.firstbench.app/,790,0,409
1600074182494,2064,Landing page-1,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-266,text,false,,3382,0,1000,1000,https://www.firstbench.app/,0,0,2064
1600074184559,8,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:80 failed to respond,JMeter Users 1-240,text,false,,2087,0,1000,1000,http://www.firstbench.app/#courses-section,0,0,0
1600074184567,2,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:80 failed to respond,JMeter Users 1-266,text,false,,2087,0,1000,1000,http://www.firstbench.app/#courses-section,0,0,0
1600074181580,3012,Landing page,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-136,text,false,,3810,123,1000,1000,https://www.firstbench.app/,886,0,510
1600074181580,886,Landing page-0,301,Moved Permanently,JMeter Users 1-136,text,true,,428,123,1000,1000,http://www.firstbench.app/,886,0,510
1600074182469,2123,Landing page-1,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-136,text,false,,3382,0,1000,1000,https://www.firstbench.app/,0,0,2123
1600074181558,3065,Landing page,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-122,text,false,,3810,123,1000,1000,https://www.firstbench.app/,938,0,526
1600074181558,938,Landing page-0,301,Moved Permanently,JMeter Users 1-122,text,true,,428,123,1000,1000,http://www.firstbench.app/,938,0,526
1600074182497,2126,Landing page-1,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-122,text,false,,3382,0,1000,1000,https://www.firstbench.app/,0,0,2126
1600074184624,0,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:80 failed to respond,JMeter Users 1-122,text,false,,2087,0,1000,1000,http://www.firstbench.app/#courses-section,0,0,0
1600074184625,0,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:80 failed to respond,JMeter Users 1-136,text,false,,2087,0,1000,1000,http://www.firstbench.app/#courses-section,0,0,0
1600074181662,2968,Landing page,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-251,text,false,,3810,123,1000,1000,https://www.firstbench.app/,828,0,424
1600074181662,828,Landing page-0,301,Moved Permanently,JMeter Users 1-251,text,true,,428,123,1000,1000,http://www.firstbench.app/,828,0,424
1600074182490,2140,Landing page-1,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-251,text,false,,3382,0,1000,1000,https://www.firstbench.app/,0,0,2140
1600074184631,1,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:80 failed to respond,JMeter Users 1-251,text,false,,2087,0,1000,1000,http://www.firstbench.app/#courses-section,0,0,0
1600074181651,2985,Landing page,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-239,text,false,,3810,123,1000,1000,https://www.firstbench.app/,817,0,442
1600074181651,817,Landing page-0,301,Moved Permanently,JMeter Users 1-239,text,true,,428,123,1000,1000,http://www.firstbench.app/,817,0,442
1600074182471,2165,Landing page-1,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-239,text,false,,3382,0,1000,1000,https://www.firstbench.app/,0,0,2165
